URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://gefyra.info/training/ValueSet/ObservationCodesPCT,0.1.0,active,,ObservationCodesPCT,,"Enthält LOINC-Codes für die Observation PCT","StructureDefinition/ISiKLaboruntersuchungPCT","LOINC"
http://gefyra.info/training/ValueSet/ObservationCodesSerumkreatinin,0.1.0,active,,ObservationCodesSerumkreatinin,,"Enthält LOINC-Codes für die Observation Serumkreatinin","StructureDefinition/ISiKLaboruntersuchungSerumkreatinin","LOINC"
http://gefyra.info/training/ValueSet/ObservationCodesTSH,0.1.0,active,,ObservationCodesTSH,,"Enthält LOINC-Codes für die Observation TSH","StructureDefinition/ISiKLaboruntersuchungTSH","LOINC"
http://gefyra.info/training/ValueSet/ObservationCodesThrombozyten,0.1.0,active,,ObservationCodesThrombozyten,,"Enthält LOINC-Codes für die Observation Thrombozyten","StructureDefinition/ISiKLaboruntersuchungThrombozyten","LOINC"
http://gefyra.info/training/ValueSet/ObservationCodesTroponin,0.1.0,active,,ObservationCodesTroponin,,"Enthält LOINC-Codes für die Observation Troponin","StructureDefinition/ISiKLaboruntersuchungTroponin","LOINC"
http://gefyra.info/training/ValueSet/ObservationUnitsCRP,0.1.0,active,,ObservationUnitsCRP,,"Enthält UCUM-Einheiten für die Observation CRP","StructureDefinition/ISiKLaboruntersuchungCRP","UCUM"
http://gefyra.info/training/ValueSet/ObservationUnitsGFR,0.1.0,active,,ObservationUnitsGFR,,"Enthält UCUM-Einheiten für die Observation GFR","StructureDefinition/ISiKLaboruntersuchungGFR","UCUM"
http://gefyra.info/training/ValueSet/ObservationUnitsHb,0.1.0,active,,ObservationUnitsHb,,"Enthält UCUM-Einheiten für die Observation Hb","StructureDefinition/ISiKLaboruntersuchungHb","UCUM"
http://gefyra.info/training/ValueSet/ObservationUnitsPCT,0.1.0,active,,ObservationUnitsPCT,,"Enthält UCUM-Einheiten für die Observation PCT","StructureDefinition/ISiKLaboruntersuchungPCT","UCUM"
http://gefyra.info/training/ValueSet/ObservationUnitsSerumkreatinin,0.1.0,active,,ObservationUnitsSerumkreatinin,,"Enthält UCUM-Einheiten für die Observation Serumkreatinin","StructureDefinition/ISiKLaboruntersuchungSerumkreatinin","UCUM"
http://gefyra.info/training/ValueSet/ObservationUnitsTSH,0.1.0,active,,ObservationUnitsTSH,,"Enthält UCUM-Einheiten für die Observation TSH","StructureDefinition/ISiKLaboruntersuchungTSH","UCUM"
http://gefyra.info/training/ValueSet/ObservationUnitsThrombozyten,0.1.0,active,,ObservationUnitsThrombozyten,,"Enthält UCUM-Einheiten für die Observation Thrombozyten","StructureDefinition/ISiKLaboruntersuchungThrombozyten","UCUM"
http://gefyra.info/training/ValueSet/ObservationUnitsTroponin,0.1.0,active,,ObservationUnitsTroponin,,"Enthält UCUM-Einheiten für die Observation Troponin","StructureDefinition/ISiKLaboruntersuchungTroponin","UCUM"
http://gefyra.info/training/ValueSet/ProzedurenCodesSCT,0.1.0,active,,ProzedurenCodesSCT,,"Enthaelt alle SNOMED Procedure Codes",,"SCT"
http://gefyra.info/training/ValueSet/ProzedurenKategorieSCT,0.1.0,active,,ProzedurenKategorieSCT,,"Enthaelt alle SNOMED Codes für ein Mapping der OPS Klassentitel",,"SCT"
http://gefyra.info/training/ValueSet/SchwangerschaftEtMethodeVS,0.1.0,active,,SchwangerschaftEtMethodeVS,Schwangerschaft Erwarteter Entbindungstermin Methode,"","StructureDefinition/ISiKSchwangerschaftErwarteterEntbindungstermin","LOINC"
http://gefyra.info/training/ValueSet/SchwangerschaftsstatusVS,0.1.0,active,,SchwangerschaftsstatusVS,Schwangerschaftsstatus Valueset,"","StructureDefinition/ISiKSchwangerschaftsstatus","LOINC"
http://gefyra.info/training/ValueSet/SctRouteOfAdministration,0.1.0,active,,SctRouteOfAdministration,,"Enthaelt alle SNOMED CT Administrationsarten","StructureDefinition/ISiKMedikationsVerordnung,StructureDefinition/ISiKMedikationsVerabreichung,StructureDefinition/ISiKMedikationsInformation","SCT"
http://gefyra.info/training/ValueSet/StillstatusVS,0.1.0,active,,StillstatusVS,Stillstatus LOINC Antwortoptionen,"Dieses Valueset enthält die Codes zur Beschreibung von Stillstatus LOINC.","StructureDefinition/ISiKStillstatus","LOINC"
http://gefyra.info/training/ValueSet/current-smoking-status-uv-ips,0.1.0,active,,CurrentSmokingStatusUvIps,Current Smoking Status - IPS,"HL7 LOINC value set for smoking status.  Based on the HL7 Vocab and Structured Doc WG (formerly TC) consensus - per US CDC submission 7/12/2012 for smoking status terms.","StructureDefinition/ISiKRaucherStatus","LOINC"
